name,badge,discount,old_price,price,product_url,brand
Wilson Burn Spin 25 Junior Racket,New,,85,75.9,https://www.tenniswarehouse-europe.com/Wilson_Burn_Spin_25_Junior_Racket/descpageRCWILSON-WJRB25-EN.html,Wilson
Wilson Roland Garros Elite 25 Junior Racket,,,50,41.9,https://www.tenniswarehouse-europe.com/Wilson_Roland_Garros_Elite_25_Junior_Racket/descpageRCWILSON-WRGEJ-EN.html,Wilson
"Wilson US Open 25"" Junior Racket",Sale,20,35,27.89,https://www.tenniswarehouse-europe.com/Wilson_US_Open_25_Junior/descpageRCWILSON-WRUSO25-EN.html,Wilson
Wilson Blade Feel Comp Junior 25 Racket,Reduced,15,65,54.89,https://www.tenniswarehouse-europe.com/Wilson_Blade_Feel_Comp_Junior_25_Racket/descpageRCWILSON-WFCJ25-EN.html,Wilson
Wilson Burn Spin 24 Junior Racket,New,,,85,https://www.tenniswarehouse-europe.com/Wilson_Burn_Spin_24_Junior_Racket/descpageRCWILSON-WJBS24-EN.html,Wilson
Wilson Roland Garros Elite 23 Junior Racket,Reduced,20,50,39.9,https://www.tenniswarehouse-europe.com/Wilson_Roland_Garros_Elite_23_Junior_Racket/descpageRCWILSON-WRGE23-EN.html,Wilson
Wilson Roland Garros Elite 21 Junior Racket,Reduced,20,45.01,35.9,https://www.tenniswarehouse-europe.com/Wilson_Roland_Garros_Elite_21_Junior_Racket/descpageRCWILSON-WRGE21-EN.html,Wilson
Head Speed MP Legend 2024 Racket,Reduced,25,280,207.9,https://www.tenniswarehouse-europe.com/Head_Speed_MP_Legend_2024_Racket/descpageRCHEAD-HSPMPL-EN.html,Head
Head Speed Pro Legend 2024 Racket,Reduced,30,300,209.89,https://www.tenniswarehouse-europe.com/Head_Speed_Pro_Legend_2024_Racket/descpageRCHEAD-HSPDPL-EN.html,Head
Head Speed Pro 2024 Racket,Reduced,30,300,209.89,https://www.tenniswarehouse-europe.com/Head_Speed_Pro_2024_Racket/descpageRCHEAD-HSPDP-EN.html,Head
Head Speed MP 2024 Racket,Reduced,25,280,209.89,https://www.tenniswarehouse-europe.com/Head_Speed_MP_2024_Racket/descpageRCHEAD-HSPDM-EN.html,Head
Head Speed MP L 2024 Racket,Reduced,20,250,199.9,https://www.tenniswarehouse-europe.com/Head_Speed_MP_L_2024_Racket/descpageRCHEAD-HSPDML-EN.html,Head
Head Speed Elite Racket,New,,170,135.9,https://www.tenniswarehouse-europe.com/Head_Speed_Elite_Racket/descpageRCHEAD-SPEELT-EN.html,Head
Head Speed Team 2024 Racket,Reduced,26,250,183.9,https://www.tenniswarehouse-europe.com/Head_Speed_Team_2024_Racket/descpageRCHEAD-HSPDTM-EN.html,Head
Head Speed Power 2024 Racket,Reduced,28,280,198.9,https://www.tenniswarehouse-europe.com/Head_Speed_Power_2024_Racket/descpageRCHEAD-HSPWR-EN.html,Head
Head Speed Pro 2022 Racket,Sale,57,300,127.89,https://www.tenniswarehouse-europe.com/Head_Speed_Pro_2022_Racket/descpageRCHEAD-SPDP-EN.html,Head
Head Speed MP 2022 Racket,Sale,54,280,127.89,https://www.tenniswarehouse-europe.com/Head_Speed_MP_2022_Racket/descpageRCHEAD-SPDM-EN.html,Head
Head Radical Pro 2025 Racket,New,,300,269.9,https://www.tenniswarehouse-europe.com/Head_Radical_Pro_2025_Racket/descpageRCHEAD-HPRR-EN.html,Head
Head Radical MP 2025 Racket,New,,280,251.89,https://www.tenniswarehouse-europe.com/Head_Radical_MP_2025_Racket/descpageRCHEAD-HRMP-EN.html,Head
Head Radical Team 2025 Racket,New,,250,179.9,https://www.tenniswarehouse-europe.com/Head_Radical_Team_2025_Racket/descpageRCHEAD-HRRT-EN.html,Head
Head Radical Team L 2025 Racket (strung),New,,230,169.9,https://www.tenniswarehouse-europe.com/Head_Radical_Team_L_2025_Racket_strung/descpageRCHEAD-HRRTL-EN.html,Head
Head Radical Elite 2025 Racket,New,,170,149.9,https://www.tenniswarehouse-europe.com/Head_Radical_Elite_2025_Racket/descpageRCHEAD-RADELT-EN.html,Head
Head Radical Tour 2023 Racket,Sale,42,280,159.9,https://www.tenniswarehouse-europe.com/Head_Radical_Tour_2023_Racket/descpageRCHEAD-HRTO-EN.html,Head
Head Radical MP 2023 Racket,Sale,50,280,139.9,https://www.tenniswarehouse-europe.com/Head_Radical_MP_2023_Racket/descpageRCHEAD-HMPR-EN.html,Head
Head Radical Pro 2023 Racket,Reduced,50,300,149.9,https://www.tenniswarehouse-europe.com/Head_Radical_Pro_2023_Racket/descpageRCHEAD-HRPR-EN.html,Head
Head Radical Team 2023 Racket,Sale,50,250,124.91,https://www.tenniswarehouse-europe.com/Head_Radical_Team_2023_Racket/descpageRCHEAD-HRTR-EN.html,Head
Head Radical Team L 2023 (Strung) Racket,Sale,47,230,119.9,https://www.tenniswarehouse-europe.com/Head_Radical_Team_L_2023_Strung_Racket/descpageRCHEAD-HRTLS-EN.html,Head
Head Graphene 360+ Radical Pro Racket,Sale,58,270,110.91,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Radical_Pro_Racket/descpageRCHEAD-HRRP-EN.html,Head
Head Graphene 360+ Radical MP Racket,Sale,60,250,99.89,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Radical_MP_Racket/descpageRCHEAD-HRRMP-EN.html,Head
Head Gravity Pro 2025 Racket,,,300,208.9,https://www.tenniswarehouse-europe.com/Head_Gravity_Pro_2025_Racket/descpageRCHEAD-HGPRR-EN.html,Head
Head Gravity Tour 2025 Racket,,,280,249.9,https://www.tenniswarehouse-europe.com/Head_Gravity_Tour_2025_Racket/descpageRCHEAD-HGTRR-EN.html,Head
Head Gravity MP 2025 Racket,,,280,252.9,https://www.tenniswarehouse-europe.com/Head_Gravity_MP_2025_Racket/descpageRCHEAD-HRMPG-EN.html,Head
Head Gravity MP L 2025 Racket,,,250,179.9,https://www.tenniswarehouse-europe.com/Head_Gravity_MP_L_2025_Racket/descpageRCHEAD-HRMLPG-EN.html,Head
Head Gravity Team 2025 Racket,,,250,198.9,https://www.tenniswarehouse-europe.com/Head_Gravity_Team_2025_Racket/descpageRCHEAD-HRTMPG-EN.html,Head
Head Gravity MP XL 2023 Racket,Reduced,40,280,167.9,https://www.tenniswarehouse-europe.com/Head_Gravity_MP_XL_2023_Racket/descpageRCHEAD-HGMPX-EN.html,Head
Head Gravity MP 2023 Racket,Sale,46,280,149.9,https://www.tenniswarehouse-europe.com/Head_Gravity_MP_2023_Racket/descpageRCHEAD-HGMPR-EN.html,Head
Head Gravity Pro 2023 Racket,Sale,55,300,134.9,https://www.tenniswarehouse-europe.com/Head_Gravity_Pro_2023_Racket/descpageRCHEAD-HGPR-EN.html,Head
Head Gravity MP L 2023 Racket,Reduced,50,250,124.91,https://www.tenniswarehouse-europe.com/Head_Gravity_MP_L_2023_Racket/descpageRCHEAD-HGMLPR-EN.html,Head
Head Gravity Team 2023 Racket,Sale,40,250,149.9,https://www.tenniswarehouse-europe.com/Head_Gravity_Team_2023_Racket/descpageRCHEAD-HGTMPR-EN.html,Head
Head Gravity Team L 2023 Racket,Sale,40,230,137.9,https://www.tenniswarehouse-europe.com/Head_Gravity_Team_L_2023_Racket/descpageRCHEAD-HGTLPR-EN.html,Head
Head Extreme Pro 2024 Racket,Reduced,30,260,179.9,https://www.tenniswarehouse-europe.com/Head_Extreme_Pro_2024_Racket/descpageRCHEAD-HREP24-EN.html,Head
Head Extreme MP 2024 Racket,Reduced,25,260,193.9,https://www.tenniswarehouse-europe.com/Head_Extreme_MP_2024_Racket/descpageRCHEAD-HREM24-EN.html,Head
Head Extreme MPL 2024 Racket,Reduced,25,230,171.9,https://www.tenniswarehouse-europe.com/Head_Extreme_MPL_2024_Racket/descpageRCHEAD-HEMPL4-EN.html,Head
Head Extreme Team 2024 Racket,Reduced,32,230,155.91,https://www.tenniswarehouse-europe.com/Head_Extreme_Team_2024_Racket/descpageRCHEAD-HRET24-EN.html,Head
Head Extreme Elite 2024 Racket,Reduced,20,150,119.9,https://www.tenniswarehouse-europe.com/Head_Extreme_Elite_2024_Racket_/descpageRCHEAD-HRELT24-EN.html,Head
Head Extreme Tour 2022 Racket,Sale,51,260,124.91,https://www.tenniswarehouse-europe.com/Head_Extreme_Tour_2022_Racket/descpageRCHEAD-HRET22-EN.html,Head
Head Graphene 360+ Extreme MP Racket,Sale,43,210,118.9,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Extreme_MP_Racket/descpageRCHEAD-HREMP-EN.html,Head
Head Boom MP Arthur Ashe Racket (strung),New,,,233.91,https://www.tenniswarehouse-europe.com/Head_Boom_MP_Arthur_Ashe_Racket_strung/descpageRCHEAD-HBMPAR-EN.html,Head
Head Boom Pro 2024 Racket,Reduced,31,280,191.9,https://www.tenniswarehouse-europe.com/Head_Boom_Pro_2024_Racket/descpageRCHEAD-HBOOMP-EN.html,Head
Head Boom MP 2024 Racket,Reduced,26,260,189.89,https://www.tenniswarehouse-europe.com/Head_Boom_MP_2024_Racket/descpageRCHEAD-HBOOMM-EN.html,Head
Head Boom MP Alternate 2024 Racket,Reduced,23,260,199.9,https://www.tenniswarehouse-europe.com/Head_Boom_MP_Alternate_2024_Racket/descpageRCHEAD-BOOMMA-EN.html,Head
Head Boom MP L 2024 Racket,Reduced,20,230,183.9,https://www.tenniswarehouse-europe.com/Head_Boom_MP_L_2024_Racket/descpageRCHEAD-HBMPL-EN.html,Head
Head Boom MP L Alternate 2024 Racket,Reduced,26,230,168.9,https://www.tenniswarehouse-europe.com/Head_Boom_MP_L_Alternate_2024_Racket/descpageRCHEAD-HBMPLA-EN.html,Head
Head Boom Team 2024 Racket,Reduced,23,230,174.91,https://www.tenniswarehouse-europe.com/Head_Boom_Team_2024_Racket/descpageRCHEAD-HBOOMT-EN.html,Head
Head Boom Team L 2024 Racket (Pre Strung),Reduced,24,210,157.9,https://www.tenniswarehouse-europe.com/Head_Boom_Team_L_2024_Racket_Pre_Strung/descpageRCHEAD-HBTL-EN.html,Head
Head Boom Team L 2024 Alternate Racket (strung),Reduced,19,210,168.9,https://www.tenniswarehouse-europe.com/Head_Boom_Team_L_2024_Alternate_Racket_strung/descpageRCHEAD-HBTLA-EN.html,Head
Head Boom Pro Strung 2022 Racket,Sale,61,280,108.9,https://www.tenniswarehouse-europe.com/Head_Boom_Pro_Strung_2022_Racket/descpageRCHEAD-BOOMPS-EN.html,Head
Head Instinct MP Racket 2025,,,160,133.9,https://www.tenniswarehouse-europe.com/Head_Instinct_MP_Racket_2025/descpageRCHEAD-HINMP-EN.html,Head
Head Instinct Team L Racket 2025,,,140,115.92,https://www.tenniswarehouse-europe.com/Head_Instinct_Team_L_Racket_2025/descpageRCHEAD-HINTL-EN.html,Head
Head Instinct Team Racket 2025,,,150,112.9,https://www.tenniswarehouse-europe.com/Head_Instinct_Team_Racket_2025/descpageRCHEAD-HINT25-EN.html,Head
Head Instinct PWR 115 Racket 2025 (strung),,,190,165.9,https://www.tenniswarehouse-europe.com/Head_Instinct_PWR_115_Racket_2025_strung/descpageRCHEAD-HINSP-EN.html,Head
Head Instinct MP Racket,Sale,50,180,89.9,https://www.tenniswarehouse-europe.com/Head_Instinct_MP_Racket/descpageRCHEAD-HINSMP-EN.html,Head
Head Prestige Classic 2.0 Rackets,Reduced,30,300,209.89,https://www.tenniswarehouse-europe.com/Head_Prestige_Classic_20_Rackets/descpageRCHEAD-HRPCL2-EN.html,Head
Head Prestige Pro 2023 16x19 Racket,Reduced,40,320,191.9,https://www.tenniswarehouse-europe.com/Head_Prestige_Pro_2023_16x19_Racket/descpageRCHEAD-HPPR-EN.html,Head
Head Prestige MP L 2023 Racket,Reduced,25,280,209.89,https://www.tenniswarehouse-europe.com/Head_Prestige_MP_L_2023_Racket/descpageRCHEAD-HPRMPL-EN.html,Head
Head Prestige MP 2023 Racket,Reduced,30,300,209.89,https://www.tenniswarehouse-europe.com/Head_Prestige_MP_2023_Racket/descpageRCHEAD-HPRMP-EN.html,Head
Head Prestige Pro 2023 Racket,Reduced,31,320,219.9,https://www.tenniswarehouse-europe.com/Head_Prestige_Pro_2023_Racket/descpageRCHEAD-PRPROR-EN.html,Head
Head Prestige Tour 2023 Racket,Reduced,33,300,198.9,https://www.tenniswarehouse-europe.com/Head_Prestige_Tour_2023_Racket/descpageRCHEAD-THPRTR-EN.html,Head
Head Prestige Tour 2021 Racket,Sale,61,300,114.91,https://www.tenniswarehouse-europe.com/Head_Prestige_Tour_2021_Racket/descpageRCHEAD-TOUPRE-EN.html,Head
Head Prestige Pro 2021 Racket,Sale,60,320,124.91,https://www.tenniswarehouse-europe.com/Head_Prestige_Pro_2021_Racket/descpageRCHEAD-PROPRE-EN.html,Head
"Head Gravity 2025 26"" Junior Racket",New,,120,89.9,https://www.tenniswarehouse-europe.com/Head_Gravity_2025_26_Junior_Racket/descpageRCHEAD-HGR26-EN.html,Head
"Head Gravity 2023 26"" Junior Racket",Sale,20,120,95.9,https://www.tenniswarehouse-europe.com/Head_Gravity_2023_26_Junior_Racket/descpageRCHEAD-HRG26-EN.html,Head
Head Speed Junior 2024 Racket,Reduced,20,120,95.9,https://www.tenniswarehouse-europe.com/Head_Speed_Junior_2024_Racket/descpageRCHEAD-SPJR-EN.html,Head
Head Extreme Junior 2024 Racket,Reduced,16,120,99.89,https://www.tenniswarehouse-europe.com/Head_Extreme_Junior_2024_Racket/descpageRCHEAD-HREJ24-EN.html,Head
Head Boom Junior 2024 Alternate Racket,Reduced,25,130,96.89,https://www.tenniswarehouse-europe.com/Head_Boom_Junior_2024_Alternate_Racket/descpageRCHEAD-HBMJRA-EN.html,Head
Head Boom Junior 2024 Racket,Reduced,27,130,93.91,https://www.tenniswarehouse-europe.com/Head_Boom_Junior_2024_Racket/descpageRCHEAD-HBMJR-EN.html,Head
"Head IG Gravity Junior 26"" 2025 Racket",New,,70,59.9,https://www.tenniswarehouse-europe.com/Head_IG_Gravity_Junior_26_2025_Racket/descpageRCHEAD-HIGR26-EN.html,Head
"Head IG Speed 26"" Junior 2024 Racket",Reduced,20,70,55.91,https://www.tenniswarehouse-europe.com/Head_IG_Speed_26_Junior_2024_Racket_/descpageRCHEAD-HIGSD26-EN.html,Head
Head Extreme Junior 26 2024 Racket,Reduced,14,50,42.9,https://www.tenniswarehouse-europe.com/Head_Extreme_Junior_26_2024_Racket/descpageRCHEAD-HEXJ2624-EN.html,Head
"Head Radical 26"" Junior 2025 Racket (0)",New,,120,95.9,https://www.tenniswarehouse-europe.com/Head_Radical_26_Junior_2025_Racket_0/descpageRCHEAD-HJR26-EN.html,Head
"Head Radical 26"" Junior 2023 Racket",Sale,50,120,60,https://www.tenniswarehouse-europe.com/Head_Radical_26_Junior_2023_Racket_/descpageRCHEAD-HRJ26-EN.html,Head
"Head Radical 26"" Junior 26 Racket",Sale,40,50,29.9,https://www.tenniswarehouse-europe.com/Head_Radical_26_Junior_26_Racket_/descpageRCHEAD-HRRJ26-EN.html,Head
"Head IG Gravity Junior 25"" 2025 Racket",New,,70,49.9,https://www.tenniswarehouse-europe.com/Head_IG_Gravity_Junior_25_2025_Racket/descpageRCHEAD-HIGR25-EN.html,Head
"Head Gravity 2025 25"" Junior Racket",New,,120,89.9,https://www.tenniswarehouse-europe.com/Head_Gravity_2025_25_Junior_Racket/descpageRCHEAD-HGR25-EN.html,Head
Head Extreme Junior 25 2024 Racket,Reduced,12,50,43.9,https://www.tenniswarehouse-europe.com/Head_Extreme_Junior_25_2024_Racket/descpageRCHEAD-HEXJ2524-EN.html,Head
"Head Boom Junior 25"" 2024 Racket",Reduced,26,130,95.9,https://www.tenniswarehouse-europe.com/Head_Boom_Junior_25_2024_Racket/descpageRCHEAD-HBMJR25-EN.html,Head
"Head Boom Junior 25"" Alternate 2024 Racket",Reduced,25,130,96.89,https://www.tenniswarehouse-europe.com/Head_Boom_Junior_25_Alternate_2024_Racket/descpageRCHEAD-HBJR25A-EN.html,Head
"Head Speed Junior 25"" 2024 Racket",Reduced,16,120,99.89,https://www.tenniswarehouse-europe.com/Head_Speed_Junior_25_2024_Racket/descpageRCHEAD-SPJR25-EN.html,Head
"Head IG Speed 25"" Junior 2024 Racket",,,70,54.89,https://www.tenniswarehouse-europe.com/Head_IG_Speed_25_Junior_2024_Racket/descpageRCHEAD-HIGSD25-EN.html,Head
"Head Coco 2024 25"" Junior Racket",,,35,27.89,https://www.tenniswarehouse-europe.com/Head_Coco_2024_25_Junior_Racket/descpageRCHEAD-COCO25J-EN.html,Head
"Head Junior Radical 25"" 2023 Racket",Sale,40,50,29.9,https://www.tenniswarehouse-europe.com/Head_Junior_Radical_25_2023_Racket_/descpageRCHEAD-HRAJ25-EN.html,Head
"Head Novak 2024 25"" Junior Racket",Reduced,30,35,24.5,https://www.tenniswarehouse-europe.com/Head_Novak_2024_25_Junior_Racket/descpageRCHEAD-NVK25J-EN.html,Head
"Head IG Gravity Junior 25"" 2023 Racket",Sale,30,70,49,https://www.tenniswarehouse-europe.com/Head_IG_Gravity_Junior_25_2023_Racket/descpageRCHEAD-HRIG25-EN.html,Head
"Head Coco 2022 25"" Junior Racket",Sale,41,35,20.6,https://www.tenniswarehouse-europe.com/Head_Coco_2022_25_Junior_Racket/descpageRCHEAD-COCO25-EN.html,Head
"Head IG Gravity Junior 23"" 2025 Racket",New,,55,46.9,https://www.tenniswarehouse-europe.com/Head_IG_Gravity_Junior_23_2025_Racket/descpageRCHEAD-HIGR23-EN.html,Head
"Head IG Gravity Junior 23"" 2023 Racket",Reduced,18,55,44.9,https://www.tenniswarehouse-europe.com/Head_IG_Gravity_Junior_23_2023_Racket/descpageRCHEAD-HRIG23-EN.html,Head
Head Extreme Junior 23 2024 Racket,Reduced,20,40,31.91,https://www.tenniswarehouse-europe.com/Head_Extreme_Junior_23_2024_Racket/descpageRCHEAD-HEXJ2324-EN.html,Head
"Head Junior Radical 23"" 2023 Racket",Reduced,37,40,24.89,https://www.tenniswarehouse-europe.com/Head_Junior_Radical_23_2023_Racket_/descpageRCHEAD-HRAJ23-EN.html,Head
"Head Coco 2024 23"" Junior Racket",,,35,27.89,https://www.tenniswarehouse-europe.com/Head_Coco_2024_23_Junior_Racket/descpageRCHEAD-COCO23J-EN.html,Head
"Head Novak 2024 23"" Junior Racket",Reduced,14,35,29.9,https://www.tenniswarehouse-europe.com/Head_Novak_2024_23_Junior_Racket/descpageRCHEAD-NVK23J-EN.html,Head
"Head IG Speed 23"" Junior Racket",Sale,40,55,33,https://www.tenniswarehouse-europe.com/Head_IG_Speed_23_Junior_Racket/descpageRCHEAD-IGSPD23-EN.html,Head
"Head Novak 2022 23"" Junior Racket",Sale,20,35,28,https://www.tenniswarehouse-europe.com/Head_Novak_2022_23_Junior_Racket/descpageRCHEAD-NVK23-EN.html,Head
"Head Coco 2022 23"" Junior Racket",Sale,20,35,28,https://www.tenniswarehouse-europe.com/Head_Coco_2022_23_Junior_Racket/descpageRCHEAD-COCO23-EN.html,Head
"Head IG Gravity Junior 21"" 2025 Racket",New,,55,43.9,https://www.tenniswarehouse-europe.com/Head_IG_Gravity_Junior_21_2025_Racket/descpageRCHEAD-HIGR21-EN.html,Head
"Head IG Gravity Junior 21"" 2023 Racket",Reduced,30,55,38.5,https://www.tenniswarehouse-europe.com/Head_IG_Gravity_Junior_21_2023_Racket/descpageRCHEAD-HRIG21-EN.html,Head
"Head IG Speed 21"" Junior 2024 Racket",Reduced,22,55,42.9,https://www.tenniswarehouse-europe.com/Head_IG_Speed_21_Junior_2024_Racket/descpageRCHEAD-HIGSP21-EN.html,Head
Head Extreme Junior 21 2024 Racket,Reduced,12,40,34.89,https://www.tenniswarehouse-europe.com/Head_Extreme_Junior_21_2024_Racket/descpageRCHEAD-HEXJ2124-EN.html,Head
"Head Novak 2024 21"" Junior Racket",Reduced,7,30,27.89,https://www.tenniswarehouse-europe.com/Head_Novak_2024_21_Junior_Racket/descpageRCHEAD-NVK21J-EN.html,Head
"Head Coco 2024 21"" Junior Racket",Reduced,29,30,21.01,https://www.tenniswarehouse-europe.com/Head_Coco_2024_21_Junior_Racket/descpageRCHEAD-COCO21J-EN.html,Head
Head Extreme Junior 19 2024 Racket,,,35,30.9,https://www.tenniswarehouse-europe.com/Head_Extreme_Junior_19_2024_Racket/descpageRCHEAD-HEXJ1924-EN.html,Head
"Head IG Speed 21"" Junior Racket",Sale,40,55,32.9,https://www.tenniswarehouse-europe.com/Head_IG_Speed_21_Junior_Racket/descpageRCHEAD-IGSPD21-EN.html,Head
"Head Novak 2022 21"" Junior Racket",Sale,20,35,28,https://www.tenniswarehouse-europe.com/Head_Novak_2022_21_Junior_Racket/descpageRCHEAD-NVK21-EN.html,Head
"Head Coco 2024 19"" Junior Racket",Reduced,20,30,23.89,https://www.tenniswarehouse-europe.com/Head_Coco_2024_19_Junior_Racket/descpageRCHEAD-COCO19J-EN.html,Head
"Head Novak 2024 19"" Junior Racket",Reduced,13,30,25.89,https://www.tenniswarehouse-europe.com/Head_Novak_2024_19_Junior_Racket/descpageRCHEAD-NVK19J-EN.html,Head
"Head Junior Radical 19"" 2023  Racket",Reduced,26,35,25.89,https://www.tenniswarehouse-europe.com/Head_Junior_Radical_19_2023__Racket_/descpageRCHEAD-HRAJ19-EN.html,Head
"Head Coco 2024 17"" Junior Racket",Reduced,16,25,20.91,https://www.tenniswarehouse-europe.com/Head_Coco_2024_17_Junior_Racket/descpageRCHEAD-COCO17J-EN.html,Head
"Head Novak 2024 17"" Junior Racket",Reduced,20,25,19.9,https://www.tenniswarehouse-europe.com/Head_Novak_2024_17_Junior_Racket/descpageRCHEAD-NVK17J-EN.html,Head
Tecnifibre TFight 315S Racket,New,,269.99,242.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_315S_Racket/descpageRCTECNIH-TF315S-EN.html,Tecnifibre
Tecnifibre TFight 305S Racket,New,,259.99,233.91,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_305S_Racket/descpageRCTECNIH-TF305S-EN.html,Tecnifibre
Tecnifibre TFight 300S Racket,New,,259.99,233.91,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_300S_Racket/descpageRCTECNIH-TF300S-EN.html,Tecnifibre
Tecnifibre TFight 300 Racket (Pre Strung),New,,249.99,224.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_300_Racket_Pre_Strung/descpageRCTECNIH-TF30ST-EN.html,Tecnifibre
Tecnifibre TFight 285 Racket  (Pre Strung),New,,229.99,206.91,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_285_Racket__Pre_Strung/descpageRCTECNIH-TF285S-EN.html,Tecnifibre
Tecnifibre TFight 270 Racket  (Pre Strung),New,,209.99,188.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_270_Racket__Pre_Strung/descpageRCTECNIH-TF270S-EN.html,Tecnifibre
Tecnifibre TFight 255 Racket  (Pre Strung),New,,189.99,170.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_255_Racket__Pre_Strung/descpageRCTECNIH-TF255S-EN.html,Tecnifibre
Tecnifibre TFight ISO 300 Racket,Reduced,57,259.99,110.91,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_ISO_300/descpageRCTECNIH-ISO300-EN.html,Tecnifibre
Tecnifibre TFight ISO 295 Racket,Reduced,33,239.99,159.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_ISO_295/descpageRCTECNIH-ISO295-EN.html,Tecnifibre
Tecnifibre TFight 300 RS Racket,Sale,58,239.99,99.89,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_300_RS_Racket/descpageRCTECNIH-TRTIRS-EN.html,Tecnifibre
Tecnifibre TF40 (315g) 18x20 Racket,Reduced,20,,215.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TF40_315g_18x20_Racket/descpageRCTECNIH-TF40R8-EN.html,Tecnifibre
Tecnifibre TF40 (305g) 16x19 Racket,Reduced,20,,207.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TF40_305g_16x19_Racket/descpageRCTECNIH-TF40R1-EN.html,Tecnifibre
Tecnifibre TF40 (305g) 18x20 Racket,Reduced,20,,207.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TF40_305g_18x20_Racket/descpageRCTECNIH-TF40R2-EN.html,Tecnifibre
Tecnifibre TF40 (290g) 16x19 Racket,Reduced,20,,199.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TF40_290g_16x19_Racket/descpageRCTECNIH-TF40R9-EN.html,Tecnifibre
Tecnifibre TF40 (315g) 16x19 Racket,Reduced,20,,215.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TF40_315g_16x19_Racket/descpageRCTECNIH-TF40R5-EN.html,Tecnifibre
Tecnifibre TF40 (305) 18x20 Racket,Sale,61,259.99,99.89,https://www.tenniswarehouse-europe.com/Tecnifibre_TF40_305_18x20_Racket/descpageRCTECNIH-TF3058-EN.html,Tecnifibre
Tecnifibre TF40 (305) 16x19 Racket,Sale,57,259.99,109.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TF40_305_16x19_Racket/descpageRCTECNIH-TF3056-EN.html,Tecnifibre
Tecnifibre TF40 (315) 16x19 Racket,Sale,60,259.99,103.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TF40_315_16x19_Racket/descpageRCTECNIH-TF3156-EN.html,Tecnifibre
Tecnifibre TF40 (315) 18x20 Racket,Sale,61,259.99,99.89,https://www.tenniswarehouse-europe.com/Tecnifibre_TF40_315_18x20_Racket/descpageRCTECNIH-TF3158-EN.html,Tecnifibre
Tecnifibre TF-X1 300 V2 Racket,Reduced,23,259.99,199.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TF-X1_300_V2_Racket/descpageRCTECNIH-TFX132-EN.html,Tecnifibre
Tecnifibre TF-X1 285 V2 Racket,Reduced,23,239.99,183.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TF-X1_285_V2_Racket/descpageRCTECNIH-TFX182-EN.html,Tecnifibre
Tecnifibre TF-X1 270 V2 Racket,Sale,23,219.99,167.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TF-X1_270_V2_Racket/descpageRCTECNIH-TFX170-EN.html,Tecnifibre
Tecnifibre TF-X1 305 V2 Racket,Reduced,23,269.99,207.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TF-X1_305_V2_Racket/descpageRCTECNIH-TFX135-EN.html,Tecnifibre
Tecnifibre TF-X1 255 V2 Racket,Reduced,25,199.99,149.9,https://www.tenniswarehouse-europe.com/Tecnifibre_TF-X1_255_V2_Racket/descpageRCTECNIH-TFX155-EN.html,Tecnifibre
Tecnifibre Tempo Iga 26 Racket,Sale,9,109.99,99.89,https://www.tenniswarehouse-europe.com/Tecnifibre_Tempo_Iga_26_Racket/descpageRCTECNIH-TTI26-EN.html,Tecnifibre
Tecnifibre Tempo Iga 25 Racket,,,32.99,29.98,https://www.tenniswarehouse-europe.com/Tecnifibre_Tempo_Iga_25_Racket/descpageRCTECNIH-TTI25-EN.html,Tecnifibre
Tecnifibre Tempo Iga 23 Racket,,,32.99,29.9,https://www.tenniswarehouse-europe.com/Tecnifibre_Tempo_Iga_23_Racket/descpageRCTECNIH-TTI23-EN.html,Tecnifibre
Yonex EZONE 98 (305g) Blast Blue Racket,New,,279.9,224.9,https://www.tenniswarehouse-europe.com/Yonex_EZONE_98_305g_Blast_Blue_Racket/descpageRCYONEX-EZ98BB-EN.html,Yonex
Yonex EZONE 98 Tour (315g) Blast Blue Racket,New,,279.9,239.9,https://www.tenniswarehouse-europe.com/Yonex_EZONE_98_Tour_315g_Blast_Blue_Racket/descpageRCYONEX-EZ98TB-EN.html,Yonex
